Id,group,sex,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
2200168,Sci,G,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-
30/01/21
11619
O/fee=6500
Paid in Janu/21",,,,"10/01/2021
11618
Oct/20 to Janu/21
Paid in Janu/21","10/01/2021
11618
Oct/20 to Janu/21
Paid in Janu/21","10/01/2021
11618
Oct/20 to Janu/21
Paid in Janu/21","10/01/2021
11618
Oct/20 to Janu/21
Paid in Janu/21
30/01/21
11619
O/fee=6500
Paid in Janu/21",,,,
2200169,Sci,G,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-

28/01/21
11644
O/fee=6500
Dec + Janu/20
Paid  in Janu/21",,,,"13/10/20
11642","12/11/2020
11643
","28/01/21
11644
O/fee=6500
Dec + Janu/20
Paid  in Janu/21","28/01/21
11644
O/fee=6500
Dec + Janu/20
Paid  in Janu/21",,,,
2200170,Sci,G,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-
30/01/21
11667
O/fee=6500
Oct=2500 Due=2120
Paid in Janu/21",,,,,,,"30/01/21
11667
O/fee=6500
Oct=2500 Due=2120
Paid in Janu/21",,,"13/04/2021
11668
Oct/20
Nov/20=1840 Due=2500",
2200171,Sci,boy,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-

26/01/2021
11692
O/fee6500
Nov + Dec/20
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"13.10.2020
11691
Oct/20 Less=30%
Others fee due by P.sir",Less 30% in Tuition fee for Oct/20.,"26/01/2021
11692
O/fee6500
Nov + Dec/20
Paid in Janu/21","26/01/2021
11692
O/fee6500
Nov + Dec/20
Paid in Janu/21","26/01/2021
11692
O/fee6500
Nov + Dec/20
Paid in Janu/21","10/02/21
11693",,,,"06/06/21
11694
Up to May/21"
2200172,Sci,boy,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-
12/11/2020
By bkash
O/fee 6500
Paid in Nov.20",Less 30% in Tuition fee for Oct/20.,"10.10.2020
11715
Oct/20 Less=30%
Others fee due by P.sir",Less 30% in Tuition fee for Oct/20.,"12/11/2020
By bkash
C-11120  With O/fee
H=2160
T=13280 ","27/12/2020
By bkash
C=4620
H=2160
Dec/20","19/01/021
By bkash
C=3500
H=2160
T=5660
","10/02/21
11719","16/03/21
By bkash
C=3500
H=2160
T=5660","10/04/21
By bkash
C=3500
H=2160
T=5660","04/05/21
By bkash
C=6860
H=2160
T=9020","03/06/21
11723"
2200173,Sci,boy,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"19/01/2021
Oct to Jany/21
paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"19/01/2021
Oct to Jany/21
paid in Janu/21","19/01/2021
Oct to Jany/21
paid in Janu/21","19/01/2021
Oct to Jany/21
paid in Janu/21","09/02/21
By bkash
C=4550
H=1950
T=6500
Feb/21
24/02/21
By bkash
C=6290
Up to Feb/21 Ok",,,,
2200174,Sci,G,"11/09/2020
7,500/-",,"11/09/2020
7,500/-",,"11/09/2020
7,500/-",,,,,,"22/11/2020
11762
Oct/20
Paid in Nov/20","22/11/2020
11762
Oct/20
Paid in Nov/20
23/12/2020
11763
Nov/20
Paid in Dec/20","23/12/2020
11763
Nov/20
Paid in Dec/20
28/01/21
11764
Dec/20
Paid in Janu/21","28/01/21
11764
Dec/20
Paid in Janu/21",,,,
2200175,Sci,boy,"11/09/2020
7,500/-",,"11/09/2020
7,500/-",,"11/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,"27/01/21
11786
Ot=2310
No=2310
Dec=2310
Janu=310 Due=2000
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
11786
Ot=2310
No=2310
Dec=2310
Janu=310 Due=2000
Paid in Janu/21","27/01/21
11786
Ot=2310
No=2310
Dec=2310
Janu=310 Due=2000
Paid in Janu/21","27/01/21
11786
Ot=2310
No=2310
Dec=2310
Janu=310 Due=2000
Paid in Janu/21","17/02/21
11788
T/c
11/02/21",,,,
2200176,Sci,boy,"12/09/2020
15,500/-",,"12/09/2020
15,500/-",,"12/09/2020
15,500/-",,"12/09/2020
15,500/-",Less 30% in Tuition fee for Oct/20.,"26/11/2020
54925
Oct + Nov/20
Paid in Nov/20",Less 30% in Tuition fee for Oct/20.,"26/11/2020
54925
Oct + Nov/20","09/01/21
11810
Dec + Janu/21
Paid in Jnu/21","09/01/21
11810
Dec + Janu/21
Paid in Jnu/21",,"20/03/2021
11811
Feb + March/21",,"01/05/21
11812
April + may/21","06/06/21
11813"
2200177,Sci,G,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"17/12/2020
11834
O/fee=8,000/-
Oct to Dec/20
Paid in Dec/20",,,,"17/12/2020
11834
O/fee=8,000/-
Oct to Dec/20
Paid in Dec/20","17/12/2020
11834
O/fee=8,000/-
Oct to Dec/20
Paid in Dec/20","17/12/2020
11834
O/fee=8,000/-
Oct to Dec/20
Paid in Dec/20","27/01/21
11835",,,,
2200178,Sci,G,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"09/12/2020
11858
21860/-
O/fee With
Oct to Dec/20
Paid in Dec/20",,,,"09/12/2020
11858
21860/-
O/fee With
Oct to Dec/20
Paid in Dec/20","09/12/2020
11858
21860/-
O/fee With
Oct to Dec/20
Paid in Dec/20","09/12/2020
11858
21860/-
O/fee With
Oct to Dec/20
Paid in Dec/20","27/01/21
11859","10/02/21
11860",,,"09/05/21
By bkash
C=13860
H=5850
T=19710
"
2200179,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,"11.10.2020
11882
Oct/20 (Less=30%)
Others fee due by P.sir",Less 30% in Tuition fee for Oct/20.,"08/11/2020
11883","08/12/2020
11884
","13/01/2021
11885
","10/02/21
11886","18/03/2021
11887
","10/04/021
11886
","30/05/21
11889
",
2200180,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"26/01/21
11906
O/fee=8000
Oct + Nov/20
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/21
11906
O/fee=8000
Oct + Nov/20
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/21
11906
O/fee=8000
Oct + Nov/20
Paid in Janu/21",,"26/01/21
11906
O/fee=8000
Oct + Nov/20
Paid in Janu/21",,,,,"05/06/21
11907
Up  to Feb/21"
2200181,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"270/1/21
11930
O/fee=8000
Oct to Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"270/1/21
11930
O/fee=8000
Oct to Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"270/1/21
11930
O/fee=8000
Oct to Janu/21
Paid in Janu/21","270/1/21
11930
O/fee=8000
Oct to Janu/21
Paid in Janu/21","270/1/21
11930
O/fee=8000
Oct to Janu/21
Paid in Janu/21",,,,,"03/06/21
11931
Up to June/21"
2200182,Sci,G,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"10/10/20
11954
O/fee=3000
Paid to Oct/20
08/11/2020
11955
O/fee=5000/-",,,,"10/10/20
11954
O/fee=3000
Oct=4620","08/11/2020
11955
O/fee 5,000/-","06/12/2020
11956
T. quata adj","10/01/2021
11957","09/02/21
11958","08/03/21
11959
","08/04/2021
11960
","08/05/21
By bkash
C=4340
G=1950
T=6290"
2200183,Sci,G,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"08/10/2020
11978
Paid to oct/20",,,,"08/10/2020
11978
O/fee8000
Oct+ Nov/20=4620","08/10/2020
11978
O/fee8000
Oct+ Nov/20=4620","26/01/21
11979
Dec + Janu/21
Paid in Janu/21","26/01/21
11979
Dec + Janu/21
Paid in Janu/21",,,,
2200184,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"25/01/21
11043
Oct + nov/20
O/fee=4380
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"10.10.2020
Bkash=4,620/-",Less 30% in Tuition fee for Oct/20.,"25/01/21
11043
Oct + nov/20
Paid in janu/21",,"25/01/21
11043
Oct + nov/20
O/fee=4380
Paid in janu/21",,,,,"03/06/21
11044
Dec/20 to Feb/21
O/Fee=3620/-
T=10550/-"
2200185,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,,,,,,,
2200186,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-","13/02/219
Less=10,000 May be 
App H/o
C=10,000/-
H=7,280/-
Total=17,280/-",,Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,,,"13/02/21
16480/-
Tc",,,,
2200187,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"08/11/2020
11115
O/fee=8,000/-
Paid to Nov/2020",Less 30% in Tuition fee for Oct/20.,"11.10.2020
11114
Oct/20 (Less=30%)
Others fee due by P.sir",Less 30% in Tuition fee for Oct/20.,"08/11/2020
11115
O/fee=8,000/-","12/12/2020
11116
Dec/20","25/01/21
11117","10/02/21
11118
","15/03/21
11119
",,,"06/06/21
11120/21/22
April/21 to June/21"
2200188,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,"12.10.2020
Campus-01
11138
Oct/20",Less 30% in Tuition fee for Oct/20.,"30/01/21
11140
Nov + Dec/21
Paid in Dec/21","30/01/21
11140
Nov + Dec/21
Paid in Dec/21","30/01/21
11140
Nov + Dec/21
Paid in Dec/21",,,,,"07/06/21
11114
O/fee due"
2200189,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"26/01/21
11162
O/fee=8000
Oct t+ Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/21
11162
O/fee=8000
Oct t+ Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/21
11162
O/fee=8000
Oct t+ Janu/21
Paid in Janu/21","26/01/21
11162
O/fee=8000
Oct t+ Janu/21
Paid in Janu/21","26/01/21
11162
O/fee=8000
Oct t+ Janu/21
Paid in Janu/21",,,,"05/05/21
11163
Feb/21
  April/21",
2200190,Sci,G,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"08/10/2020
By bkash
C=12350 With O/fee
H=0
T=12350",,,,"08/10/2020
By bkash
C=12350
H=0
T=12350","10/01/2021
11187
Nov to Janu/21
Paid in Janu/21","10/01/2021
11187
Nov to Janu/21
Paid in Janu/21","10/01/2021
11187
Nov to Janu/21
Paid in Janu/21","10/02/21
11188",,,"08/05/21
By bkash
C=13860"
2200191,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"10.10.2020
11210
Oct/20 Less=30%
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"10.10.2020
11210
Oct/20 Less=30%
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"04/11/2020
11211
Nov/2020","14/12/2020
11212
","10/01/2021
11213","10/02/21
11214","10/03/21
11215",,"08/05/21
By bkash
C=9240","05/06/21
11217"
2200192,Sci,G,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,,,,,"09/11/2020
11234
Oct/2020
Paid to nov/20","09/11/2020
11234
Oct/2020

24/01/2021
11235
Nov + Dec/20
Paid in Janu/21
 O/fee Due","24/01/2021
11235
Nov + Dec/20
Paid in Janu/21
 O/fee Due","24/01/2021
11235
Nov + Dec/20
Paid in Janu/21
 O/fee Due",,"16/03/21
11236
O/fee=8000
Janu/21",,
2200193,Sci,G,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"08/11/2020
11258
Oct + Nov/20
O/fee=8000/-
Paid to Nov/2020",,,,"08/11/2020
11258
Oct + Nov/20
O/fee=8000/-
Paid to Nov/2020","08/11/2020
11258
Oct + Nov/20
O/fee=8000/-
Paid to Nov/2020","27/01/2021
11261
Dec=1160 Due=1150
Paid in Janu/21","27/01/2021
11261
Dec=1160 Due=1150
Paid in Janu/21","09/02/21
11262",,,"05/05/21
11263
March to May/21"
2200194,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"24/02/21
11284
o/fee=8000
Up to Dec/21
Paid in Feb/21",Less 30% in Tuition fee for Oct/20.,"09/112/020
11282
Oct/2020
Paid to Nov/2020",Less 30% in Tuition fee for Oct/20.,"09/112/020
11282
Oct/2020
27/01/21
11283
Nov=4620
Paid in Janu/21",,"27/01/21
11283
Nov=4620
Paid in Janu/21","24/02/21
11284
o/fee=8000
Up to Dec/21",,,,"06/06/21
11285
Up to May/21"
2200195,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,"29/10/2020
By bkash
C=5,000/-",Less 30% in Tuition fee for Oct/20.,,"10/12/2020
By bkash
C=1930
Dec/20
O/fee Due","19/01/2021
By bkash
C=4310
O/fee due=6000","28/02/21
By bkash
C=2310
","25/03/2021
By bkash
C=3310/-
H=0
O/fee1000/-","22/04/21
By bkash
C=2310
O/fee=1000
T=3310","27/05/21
By bkash
C=2310
O/fee=1000
T=3310",
2200196,Sci,G,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"21/11/2020
By bkash
O/fee
Paid in Nov/20",,,,"17/10/2020
By bkash
C=4620
H=1950
T=6570","21/11/2020
By bkash
C=12620 With O/fee
H=1950
T=14570","07/01/2021
By bkash
C=4620
H=1950
T=6570
Dec/20
Paid in Janu/21","07/01/2021
By bkash
C=4620
H=1950
T=6570
Dec/20
Paid in Janu/21
27/01/21
11330
Janu/21",,,"10/04/21
By bkash
C=4620
H=2130
T=6750
Feb/21","01/05/21
11332
Up to May/21"
2200197,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,"22.10.2020
11354
Oct/20
Less=30%",Less 30% in Tuition fee for Oct/20.,"19/12/2020
By bkash
C=4620
H=2160
T=6,780/-
Nov/20
Paid in Dec/20","19/12/2020
By bkash
C=4620
H=2160
T=6,780/-
Nov/20
Paid in Dec/20

18/01/2021
By bkash
C=4620
H=2160
T=6780
Dec/20
Paid in Janu/21","18/01/2021
By bkash
C=4620
H=2160
T=6780
Dec/20
Paid in Janu/21",,"22/03/2021
By bkash
C=4620
H=2160
T=6780
Janu/20
","13/04/2021
By bkash
C=4620
H=2160
T=6780
Feb/20
","08/05/21
By bkash
C=4620
H=2160
T=6780",
2200198,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"25/01/21
O/fee=8000
Oct/21
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"25/01/21
O/fee=8000
Oct/21
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,,,"25/01/21
O/fee=8000
Oct/21
Paid in janu/21",,,,,"07/06/21
11379
10,000/-"
2200199,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"15/12/2020
11402
O/fee=8000
Oct to Dec/20
Paid in Dec/20",Less 30% in Tuition fee for Oct/20.,"15/12/2020
11402
O/fee=8000
Oct to Dec/20
Paid in Dec/20",Less 30% in Tuition fee for Oct/20.,"15/12/2020
11402
O/fee=8000
Oct to Dec/20
Paid in Dec/20","15/12/2020
11402
O/fee=8000
Oct to Dec/20
Paid in Dec/20","27/01/21
40901
",,,,,"09/06/21
9346
Up to June/21"
2200200,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"27/01/21
114269
O/fee=8000
Oct to Janu/21
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
114269
O/fee=8000
Oct to Janu/21
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
114269
O/fee=8000
Oct to Janu/21
Paid in janu/21","27/01/21
114269
O/fee=8000
Oct to Janu/21
Paid in janu/21","27/01/21
114269
O/fee=8000
Oct to Janu/21
Paid in janu/21",,,,,"06/06/21
11427
Up to June/21"
2200201,Sci,G,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,,,,,,,,,"10/02/21
11450
Oct/20
Nov/20 Due=4240",,,
2200202,Sci,G,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"09/10/20
11474
O/fee=8000
paid to Oct/20",,,,"09/10/20
11474
O/fee8000
Oct=4620","04/11/2020
11475
Nov/2020",,,"10/02/21
11476","07/03/21
11477
","10/04/021
11478
","06/05/21
By bkash
C=2330"
2200203,Sci,G,"12/09/2020
2,500/-",,"12/09/2020
7,500/-",,"21/09/2020
11498
Paid to Sep/20",,"25/01/21
11499
O/fee=8000
Oct + Nov/20
Paid in Janu/21",,"21/09/2020
11498
S/c",,"25/01/21
11499
O/fee=8000
Oct + Nov/20
Paid in Janu/21","25/01/21
11499
O/fee=8000
Oct + Nov/20
Paid in Janu/21",,"25/01/21
11499
O/fee=8000
Oct + Nov/20
Paid in Janu/21",,,,
2200204,Sci,boy,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"08.10.2020
10322
Oct/20 Less=30%
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"08.10.2020
10322
Oct/20 Less=30%
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"04/11/2020
10323","09/12/2020
10324","07/01/2020
10325","10/02/21
10326","07/03/21
10327
","04/04/2021
10328","04/05/21
10320
","02/06/21
10330
"
2200205,Sci,G,"12/09/2020
5,500/-",,"12/09/2020
5,500/-",,"12/09/2020
5,500/-

11/02/21
10346
S/c=2000
O/fee=8000",,"11/02/21
10346
S/c=2000
O/fee=8000",,,,,,,,"11/02/21
10346
S/c=2000
O/fee=8000",,,
2200206,Sci,G,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"12/09/2020
7,500/-",,"28/01/21
10370
O/fee
Paid in Janu/21",,,,,,,"28/01/21
10370
O/fee
Paid in Janu/21",,,,
2200207,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"07/10/20
10394
Paid to Oct/20",,,,"07/10/20
10394
O/fee=8000
Oct=4620","09/11/2020
10395
","08/2/2020
By bkash
C=4620
H=1950
T=6570","27/01/21
10307","10/02/21
By bkash
C=4620
H=1950
T=6570
Feb/21",,,
2200208,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"25/01/21
10418
O/fee=8000
Oct to Dec/20
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"25/01/21
10418
O/fee=8000
Oct to Dec/20
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"25/01/21
10418
O/fee=8000
Oct to Dec/20
Paid in janu/21","25/01/21
10418
O/fee=8000
Oct to Dec/20
Paid in janu/21","25/01/21
10418
O/fee=8000
Oct to Dec/20
Paid in janu/21","20/02/21
10419
Janu/21",,,,"06/06/21
10420
Feb/21 + March/21"
2200209,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,,,,,,,
2200209,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"08/10/20
10442
O/fee=8000
Paid to Oct",,,,"08/10/20
10442
O/fee8000
Oct=3220","08/11/2020
10443
","07/12/2020
10444","07/01/2021
10445
","09/02/21
10446
","08/03/21
10447","08/04/2021
10448
","03/05/21
1049
"
2200210,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"14.10.2020
10466
Others fee=4,000/-
Oct/20 (Less=30%)
Others fee 4,000/- due by P.sir",Less 30% in Tuition fee for Oct/20.,"14.10.2020
10466
Others fee=4,000/-
Oct/20 (Less=30%)
Others fee 4,000/- due by P.sir",Less 30% in Tuition fee for Oct/20.,"27/01/21
10467
O/fee=4000
Nov20
Paid in  Janu/21",,"27/01/21
10467
O/fee=4000
Nov20
Paid in  Janu/21","24/02/21
10468
Up to Feb/21",,,,
2200211,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"10/10/20
10490
paid to Oct/20",,,,"10/10/20
10490
O/fee=8000
Oct=4620","09/11/2020
10491","09/01/2021
10492
Dec + Janu/21
Paid in Janu/21","09/01/2021
10492
Dec + Janu/21
Paid in Janu/21","10/02/21
10493","09/03/21
10494
",,"26/05/21
10495
Up  to May/21"
2200212,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"01/10/2020
10514
O/fee
Paid to Oct",,,,"01/10/2020
10514
O/fee
12/10/20
10515
Oct/20","04/11/2020
10516
Nov/2020","06/12/2020
10517
","03/01/2021
10518
","08/02/21
10519","01/03/21
10520
","08/04/2021
10521
","04/05/21
10522
"
2200213,Sci,boy,"13/09/2020
15,500/-",,"13/09/2020
15,500/-",,"13/09/2020
15,500/-",,"13/09/2020
15,500/-",Less 30% in Tuition fee for Oct/20.,"25/01/21
10538
oct/20
Paid in jnau/21",Less 30% in Tuition fee for Oct/20.,,,"25/01/21
10538
oct/20
Paid in jnau/21","18/02/21
10539
Nov/20",,,,
2200214,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"08/11/2020
10083
Nov/20
O/fee
Paid to Nov/2020",Less 30% in Tuition fee for Oct/20.,"13.10.2020
10082
Oct/20 Less=30%
Others fee due by P.sir",Less 30% in Tuition fee for Oct/20.,"08/11/2020
10083
Nov
O/fee","13/12/2020
10084
","25/01/21
10085","10/02/21
10086","15/03/21
10087
",,,"06/06/21
10088
Up to May/21"
2200215,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,,,,,,,
2200215,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,,,,,,,"27/01/21
10106
Oct + Nov/20
Paid in janu/21",,,,
2200216,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"08.10.2020
10130
Oct/20 Less=30%
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"08.10.2020
10130
Oct/20 Less=30%
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"07/11/2020
10131
","07/12/2020
10132
","06/01/2021
10133
27/01/21
10134
Feb/21
Paid in janu/21","27/01/21
10134
Feb/21
Paid in janu/21","07/03/21
10135
","04/04/21
10136
","02/05/21
10137
","06/06/21
10136
"
2200217,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-", Tc Purpose Less,,Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,,,,"06/03/21
10154
Up to Feb/21
",,,
2200218,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,"26/01/21
10178
Oct/20
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,,,"26/01/21
10178
Oct/20
Paid in Janu/21","09/02/21
10179
Nov/20","11/03/21
10180
Dec/20","22/04/2021
10182
Janu/21",,"05/06/21
10183"
2200219,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"26/01/21
10203
O/fee=8000
Dec+ Janu/21
Paid in Janu/21",,,,"11/11/2020
1020
Oct + Nov/2020
Paid to Nov/20","11/11/2020
1020
Oct + Nov/2020","26/01/21
10203
O/fee=8000
Dec+ Janu/21
Paid in Janu/21","26/01/21
10203
O/fee=8000
Dec+ Janu/21
Paid in Janu/21",,,,
2200220,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"21/09/2020
10226
Paid to Sep/2020

25/01/21
O/fee=3000
Oct to Janu/21
Paid in janu/21",,"21/09/2020
10226
O/fee=5000
Due-3000",,"25/01/21
O/fee=3000
Oct to Janu/21
Paid in janu/21","25/01/21
O/fee=3000
Oct to Janu/21
Paid in janu/21","25/01/21
O/fee=3000
Oct to Janu/21
Paid in janu/21","25/01/21
O/fee=3000
Oct to Janu/21
Paid in janu/21",,,,
2200221,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"27/01/2021
56561
O/fee=8000
Oct=680 Deu=3940
Paid in Janu/21",,,,,,,"27/01/2021
56561
O/fee=8000
Oct=680 Deu=3940
Paid in Janu/21",,,"10/04/2021
10250
Up to March/21",
2200222,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"10.10.2020
10274
Oct/20 Less=30%
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"10.10.2020
10274
Oct/20 Less=30%
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"04/11/2020
10275
Nov/2020","14/12/2020
10276","10/01/2021
10277
",,,,"02/05/21
1027/79/80
Feb/21 to April/21","04/06/21
10281
"
2200223,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"28/12/2020
10301
Dec/20
O/fee8,000/-
Paid in Dec/20",,,,"29/10/2020
10299
","28/11/2020
10300
","28/12/2020
10301
Dec/20 Due=1320
O/fee8,000/-
Paid in Dec/20
26/01/21
10302
Dec/21 Due=660
Paid in Janu/21","26/01/21
10302
Dec/21 Due=660
Paid in Janu/21",,"01/03/21
10303
Feb/21 3300 Due=1320

31/03/2021
10304
March/21","09/05/21
10305
","29/05/21
10306
"
2200224,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"10.10.2020
10802
Oct/20 Less=30%
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"10.10.2020
10802
Oct/20 Less=30%
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"09/11/2020
10803","15/12/2020
10804
Dec/20","11/01/2021
10805","28/02/21
10806",,"01/04/2021
10807
March/21",,
2200225,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"07/10/2020
10826
Paid to Oct/20",,,,"07/10/20
10826
O/fee
18/10/2020
10827
Oct/2020","19/11/2020
10828
","27/01/21
10829
Dec + Janu/20
Paid in Janu/21","27/01/21
10829
Dec + Janu/20
Paid in Janu/21",,"14/03/21
10830",,
